Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
JPM,3Q24,Multi-family,114123,mn,USD,CRE
JPM,3Q24,Industrial,14269,mn,USD,CRE
JPM,3Q24,Office,13710,mn,USD,CRE
JPM,3Q24,Retail,8860,mn,USD,CRE
JPM,3Q24,Lodging,2510,mn,USD,CRE
JPM,3Q24,Other,17481,mn,USD,CRE
JPM,3Q24,Total CRE,170953,mn,USD,CRE
