Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
CFG,4Q24,Multi-family,9791,mn,USD,CRE
CFG,4Q24,Retail,2940,mn,USD,CRE
CFG,4Q24,Industrial,3575,mn,USD,CRE
CFG,4Q24,Lodging,418,mn,USD,CRE
CFG,4Q24,Office,5065,mn,USD,CRE
CFG,4Q24,Other,5436,mn,USD,CRE
CFG,4Q24,Total CRE,27225,mn,USD,CRE
