Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
PLD,3Q24,Near-term,7795,mn,USD,Unsecured Debt
PLD,3Q24,Long-term,24810,mn,USD,Unsecured Debt
PLD,3Q24,Total Unsecured Debt,32605,mn,USD,Unsecured Debt
