Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
RF,4Q24,Industrial,2287,mn,USD,CRE
RF,4Q24,Lodging,785,mn,USD,CRE
RF,4Q24,Multi-family,4371,mn,USD,CRE
RF,4Q24,Office,1473,mn,USD,CRE
RF,4Q24,Other,3776,mn,USD,CRE
RF,4Q24,Residential,1136,mn,USD,CRE
RF,4Q24,Retail,1458,mn,USD,CRE
RF,4Q24,Total CRE,15286,mn,USD,CRE
