Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
RF,2Q24,Industrial,2210,mn,USD,CRE
RF,2Q24,Lodging,806,mn,USD,CRE
RF,2Q24,Multi-family,4279,mn,USD,CRE
RF,2Q24,Office,1574,mn,USD,CRE
RF,2Q24,Other,4102,mn,USD,CRE
RF,2Q24,Residential,1207,mn,USD,CRE
RF,2Q24,Retail,1382,mn,USD,CRE
RF,2Q24,Total CRE,15560,mn,USD,CRE
