Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
PLD,4Q24,Near-term,10281,mn,USD,Unsecured Debt
PLD,4Q24,Long-term,20857,mn,USD,Unsecured Debt
PLD,4Q24,Total Unsecured Debt,31138,mn,USD,Unsecured Debt
