Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
AMT,1Q24,Near-term,25825,mn,USD,Unsecured Debt
AMT,1Q24,Medium-term,8981,mn,USD,Unsecured Debt
AMT,1Q24,Long-term,85007,mn,USD,Unsecured Debt
AMT,1Q24,Total Unsecured Debt,119814,mn,USD,Unsecured Debt
