Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
WFC,1Q24,Industrial,25734,mn,USD,CRE
WFC,1Q24,Lodging,12523,mn,USD,CRE
WFC,1Q24,Mixed-use,2971,mn,USD,CRE
WFC,1Q24,Multi-family,42680,mn,USD,CRE
WFC,1Q24,Office,30477,mn,USD,CRE
WFC,1Q24,Other,12863,mn,USD,CRE
WFC,1Q24,Residential,1397,mn,USD,CRE
WFC,1Q24,Retail,20141,mn,USD,CRE
WFC,1Q24,Total CRE,148786,mn,USD,CRE
