Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
HBAN,4Q24,Multi-family,4426,mn,USD,CRE
HBAN,4Q24,Industrial,1604,mn,USD,CRE
HBAN,4Q24,Office,1559,mn,USD,CRE
HBAN,4Q24,Retail,1477,mn,USD,CRE
HBAN,4Q24,Lodging,817,mn,USD,CRE
HBAN,4Q24,Other,1195,mn,USD,CRE
HBAN,4Q24,Total CRE,11078,mn,USD,CRE
