Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
CCI,1Q24,Near-term,11753,mn,USD,Unsecured Debt
CCI,1Q24,Medium-term,4310,mn,USD,Unsecured Debt
CCI,1Q24,Long-term,5581,mn,USD,Unsecured Debt
CCI,1Q24,Total Unsecured Debt,21644,mn,USD,Unsecured Debt
