Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
CFG,3Q24,Multi-family,9952,mn,USD,CRE
CFG,3Q24,Retail,2987,mn,USD,CRE
CFG,3Q24,Industrial,3744,mn,USD,CRE
CFG,3Q24,Lodging,423,mn,USD,CRE
CFG,3Q24,Office,5376,mn,USD,CRE
CFG,3Q24,Other,5501,mn,USD,CRE
CFG,3Q24,Total CRE,27983,mn,USD,CRE
