Ticker,Quarter,Line_Item_Name,Value,Unit,Currency,Category
WFC,2Q24,Industrial,24877,mn,USD,CRE
WFC,2Q24,Lodging,11601,mn,USD,CRE
WFC,2Q24,Mixed-use,2923,mn,USD,CRE
WFC,2Q24,Multi-family,43048,mn,USD,CRE
WFC,2Q24,Office,29704,mn,USD,CRE
WFC,2Q24,Other,12031,mn,USD,CRE
WFC,2Q24,Residential,1143,mn,USD,CRE
WFC,2Q24,Retail,19991,mn,USD,CRE
WFC,2Q24,Total CRE,145318,mn,USD,CRE
